gene	transcript_id	xref_id	Fat_body	Midgut	Ovary	Testis	Silk_gland
CaMKII	NM_001190367.1	100462731	2.7900000000000005	0.8533333333333334	16.183333333333334	3.1666666666666665	4.22
CaMKII	XM_021351752.3	100462731	0.4166666666666667	0.6233333333333334	0.6699999999999999	0.33	0.7999999999999999
Cap-d3	NM_001115001.1	100141463	1.8699999999999999	0.5466666666666667	8.156666666666666	3.7533333333333325	0.7066666666666667
Care-11	NM_001123343.2	100144573	0.01	49.94333333333333	0.07666666666666667	0.0	0.0
Casp-4	NM_001257006.2	100862780	0.10000000000000002	74.93333333333334	2.22	6.996666666666666	0.15
Caspase1	NM_001043585.1	692604	13.826666666666668	4.61	72.26666666666667	61.71333333333333	29.95
Cat	NM_001043447.1	692456	3730.846666666667	108.95666666666666	269.51666666666665	118.47666666666667	34.64333333333333
CatD	NM_001043886.1	692768	712.9766666666666	89.60000000000001	1000.3766666666667	695.6466666666666	142.07666666666665
Catl-like	NM_001135201.1	100188964	0.89	0.08333333333333333	1.28	0.21666666666666667	0.20666666666666667
Cb10	NM_001043496.1	692508	6.523333333333333	1.6499999999999997	11.413333333333334	1.8800000000000001	47.696666666666665
Cb10	XM_062668433.1	692508	0.27666666666666667	0.04666666666666667	0.5	0.12333333333333334	1.3
Cbp	NM_001043533.2	692547	3.8800000000000003	5.843333333333334	25.349999999999998	7.863333333333333	3.573333333333333
Cbp	NM_001110362.2	692547	0.15666666666666665	2.6233333333333335	1.9800000000000002	1.4600000000000002	0.09333333333333334
Cbp	XM_038014834.2	692547	0.13333333333333333	1.0733333333333333	1.5466666666666669	1.37	0.0
Cbp	XM_038014841.2	692547	0.08	0.5733333333333334	0.0	0.0	0.04
Cbp	XM_038014843.2	692547	0.0	0.0	0.0	0.43	0.07333333333333333
Cbp	XM_038014844.2	692547	0.013333333333333334	0.04666666666666667	0.0	0.0	0.006666666666666667
Cbp	XM_038014854.2	692547	0.08	0.5733333333333334	0.0	0.0	0.04
Cbp	XM_038014865.2	692547	0.37333333333333335	7.676666666666667	3.9966666666666666	3.5400000000000005	0.05666666666666667
Cbp	XM_038014872.2	692547	0.08	0.5733333333333334	9.793333333333333	17.05333333333333	0.04
Cbp	XM_038014875.2	692547	0.5299999999999999	6.996666666666667	0.0	0.0	0.31333333333333335
Cbp	XM_038014876.2	692547	0.0	0.0	0.0	0.0	0.0
Cbp	XM_062671785.1	692547	0.0	0.6933333333333334	0.0	3.1766666666666663	0.35000000000000003
Cbp	XM_062671796.1	692547	0.5299999999999999	6.996666666666667	0.0	0.0	0.31333333333333335
Cbp20	NM_001044133.1	733050	40.63666666666666	56.03666666666667	110.08999999999999	85.77666666666666	77.68666666666667
Cbz	NM_001043634.1	692648	63.88666666666666	132.71	135.44333333333336	33.09	162.78
Cbz	XM_012694109.3	692648	8.409999999999998	24.60666666666667	24.19333333333333	7.013333333333333	3.973333333333334
Cbz	XM_062668884.1	692648	2.81	6.716666666666666	3.3700000000000006	0.8333333333333334	7.75
Cbz	XM_062668885.1	692648	0.4366666666666667	0.9933333333333333	1.1199999999999999	0.44333333333333336	0.15
Ccnl1	NM_001161717.1	100302033	8.806666666666667	6.413333333333333	40.54	33.12	11.506666666666666
Cdc2	NM_001044047.1	693060	2.103333333333333	2.316666666666667	50.343333333333334	41.49333333333333	3.6966666666666668
Cdc25	NM_001173138.1	100216491	0.8933333333333334	0.17666666666666667	7.87	1.3633333333333333	0.25666666666666665
Cdc25	XM_021346663.3	100216491	0.0	0.0	3.86	2.3066666666666666	0.64
Cdc25	XM_021346664.3	100216491	0.0	0.0	2.9766666666666666	0.4566666666666667	0.0
Cdc25	XM_062670803.1	100216491	2.3266666666666667	0.9500000000000001	12.13	3.42	1.5033333333333336
Cdc37	NM_001043526.1	692540	16.276666666666667	35.32666666666666	93.77	105.02666666666669	63.373333333333335
Cdk7	NM_001172812.1	100379321	4.02	6.09	20.916666666666668	31.616666666666664	4.663333333333333
Cdk7	XM_038018321.2	100379321	1.8033333333333335	2.7733333333333334	7.523333333333333	23.349999999999998	2.9600000000000004
Cdk7	XM_062674554.1	100379321	0.0	0.0	0.0	0.0	0.0
Cdk7	XM_062674555.1	100379321	0.0	0.0	0.0	0.0	0.0
Cdk9	NM_001173152.2	100379322	2.3266666666666667	4.676666666666667	12.133333333333333	4.346666666666667	4.3999999999999995
Cdt1	NM_001257338.1	100873154	0.5333333333333333	0.6633333333333333	13.17	4.473333333333334	1.9733333333333334
Cdt1	XM_012694924.4	100873154	1.9133333333333333	2.396666666666667	26.62	7.236666666666667	5.573333333333333
CecA	NM_001043997.1	693029	100.38666666666666	3.5033333333333334	84.76333333333334	30.560000000000002	2.006666666666667
CecB1	NM_001102561.1	732858	0.0	0.0	0.0	0.0	0.0
CecD	NM_001043368.2	692369	206.29666666666665	5.363333333333333	518.4966666666667	198.85666666666668	0.4533333333333333
Chbp	NM_001043606.1	692624	0.18000000000000002	348.4666666666667	0.29	0.47000000000000003	0.03
Chbp	XM_012697627.4	692624	0.006666666666666667	23.14	0.02666666666666667	0.0	0.006666666666666667
Chbp	XM_038020194.2	692624	0.0	0.21333333333333335	0.0	0.006666666666666667	0.0033333333333333335
Chc	NM_001142971.1	100233163	9.31	9.953333333333333	65.00666666666667	32.18	12.5
Chc	XM_012692597.4	100233163	23.08666666666667	27.076666666666664	48.21	32.53333333333334	37.826666666666675
Chi	NM_001044015.1	693039	0.0	0.043333333333333335	0.0	0.13	0.02
Chi	NM_001173360.1	693039	0.03333333333333333	0.0	0.08333333333333333	0.0	0.013333333333333334
Chi	NM_001173361.1	693039	0.03666666666666667	0.02666666666666667	1.4400000000000002	0.5566666666666666	0.06333333333333334
Chi	NM_001173362.1	693039	0.0	0.0	0.39666666666666667	0.35333333333333333	0.01
Chi-h	NM_001114935.1	100141460	0.18000000000000002	5.43	1.0833333333333333	0.21	0.049999999999999996
Chi-h	XM_038011859.2	100141460	0.0	0.0	0.27666666666666667	0.0	0.0
Chi-h	XM_038011860.2	100141460	0.0	6.496666666666666	0.0	0.0	0.0
Chi-h	XM_062669253.1	100141460	0.0	0.5066666666666667	0.0	0.0	0.0
Chi-h	XM_062669254.1	100141460	0.25666666666666665	0.7266666666666667	1.2633333333333334	0.37999999999999995	0.006666666666666667
ChiR1	NM_001043396.1	692403	0.013333333333333334	0.0	0.63	0.2233333333333333	23.959999999999997
Chk2	NM_001043471.1	692482	0.6133333333333334	0.3633333333333333	43.04333333333333	48.79666666666666	1.3666666666666665
Ci-13	NM_001126265.1	100147699	9928.603333333334	3.5500000000000003	1608.8066666666666	256.24666666666667	6.196666666666666
Ci-b1	NM_001126245.2	692601	14507.11	0.7333333333333334	1591.0466666666669	335.3733333333334	10.843333333333334
Cide-b	NM_001114870.1	100141435	1.22	6.476666666666667	15.066666666666668	46.663333333333334	1.71
Cjhbp	NM_001044203.1	733092	43.843333333333334	44.60666666666666	67.09333333333335	47.60333333333333	197.45333333333335
Cjhbp	XM_062670354.1	733092	4.523333333333333	4.07	4.3999999999999995	3.3033333333333332	18.536666666666665
Ck2a	NM_001043491.2	692502	28.153333333333336	27.373333333333335	122.97666666666665	76.16666666666667	49.663333333333334
Ck2a	XM_012693666.3	692502	2.39	2.1466666666666665	6.096666666666667	2.4333333333333336	3.0966666666666662
Ck2a	XM_062668431.1	692502	0.13666666666666666	1.1533333333333333	0.5166666666666667	2.57	3.736666666666667
Ck2b	NM_001043524.1	692538	24.439999999999998	20.599999999999998	98.61666666666667	44.96666666666667	31.073333333333334
Ck2b	XM_012692290.3	692538	5.873333333333332	8.256666666666668	19.416666666666668	36.23	13.56
Ck2b	XM_012692291.4	692538	0.81	1.3499999999999999	2.493333333333333	3.39	1.3633333333333333
Ck2b	XM_012692293.3	692538	3.2133333333333334	1.9966666666666668	13.453333333333333	8.763333333333334	7.473333333333333
Ck2b	XM_012692294.4	692538	2.4233333333333333	1.9266666666666667	23.72666666666667	23.95	6.09
Cmc1	NM_001146721.1	100286768	13.823333333333332	37.13333333333333	37.56666666666666	29.213333333333335	20.16
Cna	NM_001043560.1	692577	19.779999999999998	9.703333333333333	60.31666666666667	57.89000000000001	71.58999999999999
Cnb	NM_001043561.1	692578	10.073333333333332	7.676666666666667	50.676666666666655	26.20333333333333	7.566666666666666
Cnb	XM_012691992.4	692578	19.273333333333337	8.746666666666668	28.46666666666667	6.533333333333334	16.733333333333334
Cnb	XM_062673526.1	692578	0.0	0.0	0.0	0.0	0.0
Cnb	XM_062673527.1	692578	4.956666666666667	1.6866666666666665	4.946666666666666	20.893333333333334	4.883333333333333
Coc	NM_001109916.1	733072	0.0	0.0	0.06666666666666667	0.7633333333333333	0.4633333333333334
Cop	NM_001043417.1	692426	0.0	0.0	0.0	0.0	0.0
Cop	XM_038015587.2	692426	0.0	0.0	0.0	0.45999999999999996	0.0
Cop	XM_038015588.2	692426	0.0	0.0	0.03	0.0	0.03
Copg1	NM_001043381.1	692386	14.373333333333333	15.536666666666667	33.06666666666666	48.89666666666667	25.833333333333332
Cpkc	NM_001043513.2	692526	0.01	0.16666666666666666	1.7933333333333332	1.3466666666666667	0.21666666666666667
Cpkc	XM_012689557.4	692526	0.1366666666666667	0.10666666666666667	2.126666666666667	0.9233333333333332	3.4466666666666668
Cpkc	XM_021347314.3	692526	0.08	0.03666666666666667	0.11666666666666665	0.0	0.2733333333333333
Cpkc	XM_021347315.3	692526	0.08333333333333333	0.006666666666666667	1.1666666666666667	1.1133333333333333	0.0
Cpkc	XM_062669545.1	692526	0.01	0.0	0.016666666666666666	0.0	0.03333333333333333
Cpkc	XR_009973581.1	692526	0.0	0.0	0.0	0.9	0.0
Cpr	NM_001111364.1	100127056	10.503333333333332	8.233333333333333	23.50333333333333	6.593333333333334	72.60666666666667
Cpr	XM_012689198.4	100127056	3.3066666666666666	4.233333333333333	2.8966666666666665	1.7733333333333332	31.27666666666667
Cpr	XM_062670286.1	100127056	4.8500000000000005	2.6266666666666665	8.176666666666668	5.126666666666666	11.606666666666667
Crabp	NM_001043899.2	692775	143.59666666666666	3512.396666666666	13830.14	5466.676666666666	565.1933333333333
Crabp	XM_038016199.2	692775	0.03333333333333333	0.43333333333333335	2.51	39.78	0.10999999999999999
Crt	NM_001043610.1	692629	782.5266666666666	430.31333333333333	854.9166666666666	1055.5266666666666	850.3699999999999
Crz	NM_001043434.1	692443	0.0	0.0	0.45	0.0	0.3
Crz	XM_062676240.1	692443	0.0	0.07666666666666666	0.06333333333333334	0.049999999999999996	0.6966666666666668
Crz	XM_062676241.1	692443	0.0	0.0	0.0	0.0	0.0
Cyca	NM_001160187.1	100216492	4.993333333333333	5.183333333333334	56.49	89.38666666666666	8.886666666666665
Cycb	NM_001043517.1	692530	1.7899999999999998	2.643333333333333	3.276666666666667	3.9633333333333334	3.7300000000000004
Cycb	XM_021347125.3	692530	1.2166666666666666	0.0	1.6966666666666665	0.0	2.856666666666667
Cycb	XM_062673307.1	692530	0.05333333333333334	0.08666666666666667	0.0	0.7966666666666665	0.21333333333333335
Cyce	NM_001201577.1	100216493	0.06999999999999999	0.0033333333333333335	2.6533333333333333	1.39	0.07333333333333333
Cyce	XM_012690398.4	100216493	0.16333333333333333	1.06	2.75	2.94	0.24666666666666667
Cyp18a1	NM_001083609.2	100036578	40.28666666666667	3.3800000000000003	22.786666666666665	12.186666666666667	0.06666666666666667
Cyp302a1	NM_001043488.1	692499	0.5266666666666667	0.29	6.13	21.236666666666668	3.34
Cyp305b1	NM_001112749.1	100127103	0.05666666666666667	0.06666666666666667	0.8566666666666666	4.96	0.0033333333333333335
Cyp305b1	XM_038014312.2	100127103	0.0	0.0	0.18000000000000002	1.3966666666666665	0.0
Cyp305b1	XM_038014631.2	100127103	0.04	0.02	0.29333333333333333	0.45999999999999996	0.05333333333333334
Cyp305b1	XM_062670832.1	100127103	0.0	0.08666666666666667	0.20666666666666667	3.2133333333333334	0.03666666666666667
Cyp306a1	NM_001112751.2	100127116	8.396666666666667	19.73	8.333333333333334	10.376666666666665	15.743333333333334
Cyp307a1	NM_001111363.1	100127052	0.0	0.0	1.0933333333333333	0.10666666666666667	0.016666666666666666
Cyp314a1	NM_001112748.1	100127102	0.75	0.0	8.423333333333334	4.903333333333333	0.0
Cyp314a1	XM_062669251.1	100127102	0.18666666666666668	0.0	8.106666666666667	4.126666666666667	0.0
Cyp315a1	NM_001112753.1	100127120	0.07666666666666667	0.03333333333333333	2.466666666666667	1.1833333333333333	0.2733333333333334
Cyp315a1	XM_021351855.2	100127120	0.0	0.013333333333333334	0.87	0.36333333333333334	0.25333333333333335
Cyp315a1	XR_009973578.1	100127120	0.02	0.0	1.6866666666666665	0.41	0.1366666666666667
Cyp315a1	XR_009973579.1	100127120	0.0	0.0	0.51	0.17333333333333334	0.0
Cyp315a1	XR_009973580.1	100127120	0.023333333333333334	0.043333333333333335	0.32666666666666666	0.11333333333333333	0.03333333333333333
Cyp332a1	NM_001114868.1	100141432	13.723333333333334	11.01	2.686666666666666	0.7633333333333333	1.8166666666666667
Cyp337a1	NM_001111357.1	100127027	16.486666666666668	0.0	1.28	0.19333333333333333	0.0
Cyp339a1	NM_001127720.1	100158252	0.59	0.0	6.150000000000001	689.1066666666666	0.09999999999999999
Cyp366a1	NM_001114869.1	100141433	0.0	0.0	0.0	0.0	0.0
Cyp366a1	XM_038017848.2	100141433	0.15	0.0	0.2966666666666667	3.4466666666666668	0.013333333333333334
Cyp4g25	NM_001112752.1	100127117	3.4933333333333336	1.1266666666666667	19.756666666666668	5.12	5.1000000000000005
Cyp4l6	NM_001114871.1	100141436	13.393333333333333	0.03333333333333333	1.24	3.01	0.0
Cyp4m5	NM_001110363.1	100126560	18.650000000000002	1.3233333333333333	3.5866666666666673	1.9533333333333331	0.03
Cyp4m9	NM_001079666.1	780857	34.410000000000004	13.486666666666666	1.1733333333333336	1.0266666666666666	0.02
Cyp6ab4	NM_001079667.1	780858	1.866666666666667	16.206666666666667	1.8733333333333333	0.22	0.0
Cyp6ab5	NM_001110537.1	100126559	1.7433333333333334	56.13999999999999	0.6566666666666666	0.15666666666666665	0.0
Cyp6ae2	NM_001083611.1	100036580	6.696666666666666	17.116666666666667	3.3633333333333333	2.6	5.573333333333333
Cyp6ae22	NM_001110535.1	100126549	3.0566666666666666	0.0	0.19999999999999998	0.14333333333333334	0.0
Cyp6ae7	NM_001110536.1	100126551	0.0	0.0	0.06666666666666667	0.02	0.013333333333333334
Cyp6ae9	NM_001110534.1	100126548	37.156666666666666	14.159999999999998	2.6933333333333334	0.57	0.049999999999999996
Cyp6ae9	XM_062671298.1	100126548	11.346666666666666	3.563333333333333	0.45999999999999996	0.14	0.0
Cyp6au1	NM_001111356.1	100127026	0.0	1.8566666666666667	0.07333333333333333	0.04666666666666667	0.0
Cyp6b29	NM_001112755.1	100127122	15.036666666666667	1.55	0.7933333333333333	0.29	0.0
Cyp6b29	XM_062674535.1	100127122	0.15333333333333332	0.38999999999999996	0.10999999999999999	0.23	0.0
Cyp6b29	XM_062674536.1	100127122	0.18000000000000002	1.8333333333333333	0.06	0.7733333333333333	0.0
Cyp6b29	XM_062674537.1	100127122	0.0	0.41	0.18000000000000002	0.59	0.0
Cyp6b29	XM_062674538.1	100127122	6.306666666666666	0.21999999999999997	0.22	0.11666666666666665	0.01
Cyp6b29	XM_062674539.1	100127122	0.02	0.0	0.09999999999999999	0.13	0.0
Cyp9a19	NM_001109934.1	100126178	5.6933333333333325	9.436666666666667	1.9466666666666665	1.7133333333333332	0.02666666666666667
Cyp9a20	NM_001083610.1	100036579	78.30666666666666	10.133333333333335	7.706666666666666	3.1033333333333335	0.11333333333333334
Cyp9a21	NM_001109924.1	100126160	11.12	25.846666666666664	12.71	15.273333333333333	0.03333333333333333
Cyp9a21	XM_012690569.4	100126160	6.723333333333334	12.38	4.043333333333334	4.67	0.0
Cyp9a21	XM_038016616.2	100126160	0.38999999999999996	1.1733333333333331	0.9133333333333332	0.6566666666666667	0.0
Cyp9a21	XM_038016617.2	100126160	0.0	0.03	0.0	0.04	0.0
Cyp9a21	XM_062673182.1	100126160	0.06666666666666667	0.32666666666666666	0.0	0.4633333333333333	0.0
Cyp9a22	NM_001102464.2	100124424	0.01	113.34666666666665	0.22999999999999998	0.08333333333333333	0.05666666666666667
Cyp9a22	XM_038016615.2	100124424	0.0	10.976666666666668	0.0	0.0	0.0
Cyp9a22	XM_062673181.1	100124424	0.0	0.16	0.07666666666666667	0.04666666666666667	0.0
Cyp9g3	NM_001114984.1	100141326	95.52	0.0	152.32666666666668	45.03	0.06
Cypa	NM_001043836.1	692737	1019.1266666666667	1137.22	3190.1200000000003	1465.5	1976.95
DESAT4	NM_001043506.1	692518	40.79666666666667	71.92666666666666	111.77666666666666	88.25666666666666	114.55666666666666
DESAT4	XM_021350037.3	692518	26.333333333333332	38.82333333333333	23.153333333333332	3.793333333333333	112.56333333333333
DESAT4	XM_021350038.2	692518	0.24333333333333332	0.68	10.856666666666667	10.506666666666666	0.0
DESAT4	XM_062671307.1	692518	0.0	0.5	0.8066666666666666	11.063333333333333	0.51
DESAT4	XM_062671308.1	692518	0.8233333333333333	0.5933333333333334	1.4933333333333334	2.8200000000000003	1.3066666666666666
DESAT4	XM_062671309.1	692518	0.013333333333333334	0.32666666666666666	0.7733333333333333	2.1266666666666665	0.5
DESAT4	XM_062671310.1	692518	1.3733333333333333	0.77	0.37000000000000005	0.3133333333333333	0.93
DLDH	NM_001043589.1	692608	200.4333333333333	237.48000000000002	144.27666666666667	90.59999999999998	256.42
DRK	NM_001256991.1	100862763	11.376666666666667	13.883333333333335	58.156666666666666	60.43333333333334	16.526666666666667
Defensin	NM_001043905.2	692778	5.296666666666667	15.306666666666667	122.77666666666669	7.113333333333333	47.593333333333334
Defensin2	NM_001135205.2	100190796	9.860000000000001	0.7433333333333333	50.48666666666667	26.11	0.5566666666666668
Desat1	NM_001043552.2	692567	0.0	0.013333333333333334	0.0	0.15666666666666668	0.0
Desat3	NM_001043553.1	692568	1433.6666666666667	0.25	140.82666666666668	51.38666666666666	10.450000000000001
Desat3	XM_012689825.3	692568	0.08333333333333333	0.0	13.926666666666668	0.0	0.0
Dfd	NM_001043876.1	692762	0.006666666666666667	0.0	0.04	0.0	0.016666666666666666
Dh31	NM_001130907.1	100174854	0.0	0.07666666666666667	0.02666666666666667	0.05666666666666667	0.0
Dh31	XM_062675112.1	100174854	0.0	0.0	0.0	0.0	0.0
Dh31	XM_062675113.1	100174854	0.03333333333333333	5.016666666666667	0.03666666666666667	0.32	0.08
Dh31	XM_062675114.1	100174854	0.0	0.41333333333333333	0.0	0.0	0.0
Dhdds	NM_001046987.1	732991	0.0	0.0	0.0	0.3466666666666667	0.0
Dhdds	XM_012691670.4	732991	13.263333333333334	26.126666666666665	19.51	26.676666666666666	30.103333333333335
Dhr-1	NM_001043448.1	692457	0.0	0.0	0.0	0.0	0.0
Dhr-1	XM_038014268.2	692457	0.006666666666666667	0.01	0.06333333333333334	0.013333333333333334	0.013333333333333334
Dhs	NM_001135885.1	100190959	13.366666666666667	17.556666666666665	65.15	57.97	25.903333333333336
Dl	NM_001163899.1	100188969	0.17333333333333334	0.19333333333333333	10.036666666666667	2.0900000000000003	1.49
Dmc1	NM_001044087.1	693117	0.19333333333333333	0.17	2.14	33.07	0.023333333333333334
Dmc1	XM_021351462.3	693117	0.0	0.0	0.44	1.57	0.0
DnaJ-1	NM_001163908.1	100302616	41.50666666666667	70.50333333333334	141.59	85.94	62.00666666666666
DnaJ-10	NM_001163914.1	100302622	0.0	0.0	0.0	0.0	0.0
DnaJ-10	XM_012689572.4	100302622	6.546666666666667	8.896666666666667	62.94333333333333	41.65	34.70666666666667
DnaJ-11	NM_001163915.1	100302623	0.5933333333333333	2.7366666666666664	1.1333333333333335	3.3633333333333333	1.1766666666666667
DnaJ-11	XM_012692598.4	100302623	7.97	20.68	16.176666666666666	49.56333333333333	15.783333333333331
DnaJ-12	NM_001043551.1	692566	10.43	1.6199999999999999	29.096666666666664	20.323333333333334	15.829999999999998
DnaJ-12	XM_062671311.1	692566	3.3733333333333335	0.25666666666666665	11.22	6.576666666666667	4.213333333333334
DnaJ-13	NM_001046650.1	692803	9.296666666666667	12.226666666666667	10.676666666666668	6.216666666666666	14.326666666666668
DnaJ-13	XM_038017094.1	692803	0.2966666666666667	0.0	0.5166666666666666	284.4066666666667	0.12333333333333334
DnaJ-13	XM_038017096.2	692803	0.0	0.6533333333333332	0.52	3.9233333333333333	0.6266666666666666
DnaJ-14	NM_001279424.1	101744449	4.170000000000001	6.616666666666667	11.416666666666666	6.990000000000001	5.263333333333333
DnaJ-14	XM_021351770.3	101744449	6.52	9.986666666666666	16.903333333333332	15.940000000000003	8.59
DnaJ-14	XM_021351774.3	101744449	0.0	0.22	7.483333333333333	13.393333333333333	0.18333333333333335
DnaJ-15	NM_001282223.1	101739460	6.849999999999999	6.010000000000001	31.563333333333333	16.03	19.55333333333333
DnaJ-16	NM_001279429.1	101739846	7.553333333333332	6.913333333333333	26.28333333333333	16.046666666666667	13.893333333333333
DnaJ-16	XM_012695858.3	101739846	1.75	1.6433333333333333	4.24	1.95	2.6733333333333333
DnaJ-17	NM_001281894.1	101744278	4.7	9.38	13.656666666666666	30.01	9.116666666666667
DnaJ-18	NM_001279462.1	101741444	1.6233333333333333	1.03	7.146666666666667	10.496666666666668	5.163333333333333
DnaJ-19	NM_001281897.1	101738661	30.41333333333333	32.66	55.4	59.39666666666667	32.54
DnaJ-2	NM_001046827.1	692990	20.666666666666668	60.873333333333335	105.37333333333333	125.93666666666667	46.25
DnaJ-21	NM_001279420.1	101735997	0.8166666666666668	0.9566666666666667	6.37	6.140000000000001	1.9433333333333334
DnaJ-21	XM_062669953.1	101735997	0.07333333333333333	0.25333333333333335	1.23	1.6466666666666667	0.37666666666666665
DnaJ-3	NM_001163909.1	100302617	67.25999999999999	106.31666666666666	75.04666666666667	117.10333333333334	44.46666666666667
DnaJ-4	NM_001163910.1	100302618	1.9799999999999998	1.1199999999999999	53.833333333333336	52.56666666666666	14.14333333333333
DnaJ-4	XM_012689199.3	100302618	0.3566666666666667	0.0	8.336666666666666	13.993333333333334	8.013333333333334
DnaJ-4	XM_012689201.4	100302618	0.03	0.03333333333333333	0.7966666666666667	0.2933333333333333	0.24
DnaJ-4	XM_012689202.4	100302618	0.0	0.27666666666666667	0.0	3.2733333333333334	0.6433333333333334
DnaJ-4	XM_012689203.2	100302618	7.756666666666668	11.540000000000001	42.74666666666667	97.08333333333333	9.243333333333332
DnaJ-4	XM_062670295.1	100302618	0.21333333333333335	0.15666666666666665	3.2133333333333334	27.55666666666667	0.0
DnaJ-5	NM_001043525.1	692539	15.713333333333333	16.836666666666666	144.72	150.93666666666664	22.733333333333334
DnaJ-5	XM_012690401.4	692539	29.403333333333336	27.933333333333334	78.36	84.90333333333334	53.89666666666667
DnaJ-6	NM_001163911.1	100302619	25.103333333333335	46.96333333333333	68.97333333333334	59.096666666666664	54.68666666666667
DnaJ-7	NM_001163912.1	100302620	13.826666666666666	36.166666666666664	42.94	19.849999999999998	24.24666666666667
DnaJ-8	NM_001163913.1	100302621	25.896666666666665	33.04333333333333	42.04333333333333	41.973333333333336	33.41
DnaJ-9	NM_001046720.1	692875	20.403333333333332	24.02	126.82000000000001	125.24333333333334	44.54
Dnmt1	NM_001043515.2	692528	3.966666666666667	7.323333333333333	92.68333333333334	21.80333333333333	13.270000000000001
Dnmt1	XM_012695406.4	692528	0.05333333333333334	0.17666666666666667	0.9966666666666667	0.6766666666666667	0.17
Dnmt1	XM_038012253.2	692528	0.0	0.6166666666666667	2.02	1.4833333333333332	0.27666666666666667
Dnmt2	NM_001043469.1	692480	5.596666666666667	12.493333333333332	23.166666666666668	15.853333333333333	10.78
Dohh	NM_001134916.1	100188970	15.04	43.406666666666666	37.74666666666666	23.319999999999997	24.526666666666667
Dohh	XM_062673186.1	100188970	0.23666666666666666	0.65	0.26999999999999996	0.6033333333333334	0.5566666666666666
Dopr1	NM_001114987.1	100141434	0.0	0.0	0.07333333333333333	0.02	0.016666666666666666
Dopr2	NM_001114866.1	100141430	0.0	0.0	0.0	0.0	0.0
Dopr2	XM_062669252.1	100141430	0.0	0.0	0.016666666666666666	0.11666666666666665	0.0
Dorsal	NM_001043431.1	692440	2.6366666666666667	0.7666666666666666	11.026666666666666	3.033333333333333	3.4466666666666668
Dorsal	NM_001172825.1	692440	2.716666666666667	1.6900000000000002	18.48333333333333	5.54	3.6666666666666665
Dorsal	XM_038014263.2	692440	0.58	0.0	1.2266666666666668	0.3433333333333333	0.0
Dorsal	XM_038014264.2	692440	0.0	0.23666666666666666	0.0	0.48333333333333334	0.3833333333333333
Dorsal	XM_038014266.2	692440	6.163333333333334	1.2366666666666666	8.316666666666666	3.1799999999999997	6.243333333333333
Dpp	NM_001145329.1	100270781	1.3266666666666667	0.85	16.603333333333335	1.03	0.09333333333333334
Dpp	XM_012693075.3	100270781	2.766666666666667	0.3466666666666667	3.346666666666667	0.5299999999999999	0.08666666666666667
Dpp	XM_021350033.3	100270781	0.3566666666666667	0.41333333333333333	13.280000000000001	0.29	0.03666666666666667
Dredd	NM_001114865.2	100141428	3.18	2.283333333333333	9.253333333333332	3.69	6.739999999999999
Drp	NM_001142756.2	100216503	72.78333333333335	137.88666666666666	72.89999999999999	32.9	153.64333333333332
Dsclp	NM_001145327.1	100270779	0.11333333333333334	0.10333333333333333	6.8999999999999995	10.58	0.11
Dsclp	XM_012692261.4	100270779	2.486666666666667	7.343333333333334	6.866666666666667	13.110000000000001	5.223333333333334
Dsclp	XM_062672259.1	100270779	0.0	0.04666666666666667	0.01	0.13333333333333333	0.0
Dsx	NM_001043406.1	692415	0.0	0.0	0.7966666666666665	0.0	0.0
Dsx	NM_001111345.1	692415	0.0	0.0	0.0	0.0	0.0
Dsx	XM_012688749.4	692415	0.15	0.0	0.0	0.0	0.09999999999999999
Dsx	XM_012688757.4	692415	0.0	0.0	0.0	0.0	0.0
Dsx	XM_012688769.4	692415	0.0	0.0	1.36	0.0	0.0
Dsx	XM_012688778.4	692415	0.0	0.0	0.84	0.0	0.0
Dsx	XM_012688790.4	692415	0.0	0.17333333333333334	8.173333333333334	0.7966666666666665	0.0
Dsx	XM_038020188.2	692415	0.0	0.0	0.0	0.0	0.0
Dsx	XM_062675970.1	692415	0.0	0.0	7.6066666666666665	0.0	0.0
Dsx	XM_062675971.1	692415	0.0	0.0	0.0	0.0	0.0
Dsx	XM_062675972.1	692415	1.9900000000000002	0.4766666666666666	8.51	2.373333333333333	0.24333333333333332
Dsx	XM_062675973.1	692415	0.0	0.0	0.05333333333333334	0.0	0.0
Dsx	XM_062675974.1	692415	0.07666666666666667	0.0	0.4533333333333333	0.17	0.0
E(spl)malpha	NM_001142755.1	100216502	0.0	0.0	5.653333333333333	0.03666666666666667	0.0
E(spl)mbeta	NM_001170995.1	100302604	3.033333333333333	22.303333333333338	25.536666666666665	5.663333333333334	0.0
E2f1	NM_001246285.1	100216494	0.023333333333333334	0.15333333333333332	10.200000000000001	2.3866666666666667	0.7533333333333333
E2f1	XM_012697312.4	100216494	0.6466666666666666	0.2333333333333333	0.24333333333333332	0.12	0.9933333333333333
E2f1	XM_021353306.3	100216494	1.17	1.2333333333333334	16.580000000000002	12.01	4.836666666666667
E2f1	XM_062672258.1	100216494	0.0	0.07333333333333333	0.52	0.4533333333333333	0.11333333333333334
E74	NM_001043979.1	693011	0.05666666666666667	0.37333333333333335	2.7900000000000005	0.0	0.15666666666666665
E74	XM_038015611.2	693011	0.0	0.0	0.0	0.09333333333333334	0.0
E74	XM_038015612.2	693011	0.0	0.0	0.0	0.0	0.0
E74	XM_038015614.2	693011	0.0	0.17	0.49666666666666665	0.0	0.19666666666666666
